"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"499","(Intercept)",4.67573797587124,280.544278552275,0.0299214432329372,4.67573797587124,0.0296303789445693,280.544278552275,0.0299214432329372,4.67573797587124,0.0296303789445693,TRUE,0.53981920676,0.885653503956774,0.695420254941535,0.280020561797695,0.079271784068564,0.15491410384338,0.221373178846665,0.15491410384338,0.0106931888880841,0,7.63292720221671,0.001873014584,3869.02962553477,1e-04,"1_946_1",1,946,1,946,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"500","trend",-0.297450830216285,1517.77325898711,0.161878070169913,25.2962209831184,0.160303382581164,1517.77325898711,0.161878070169913,25.2962209831184,0.160303382581164,TRUE,0.53981920676,0.885653503956774,0.695420254941535,0.280020561797695,0.079271784068564,0.15491410384338,0.221373178846665,0.15491410384338,0.0106931888880841,0,7.63292720221671,0.001873014584,3869.02962553477,1e-04,"1_946_1",1,946,1,946,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"501","season",0.1181024027666,1731.38897540463,0.184661249229682,28.8564829234105,0.182864935640202,1731.38897540463,0.184661249229682,28.8564829234105,0.182864935640202,TRUE,0.53981920676,0.885653503956774,0.695420254941535,0.280020561797695,0.079271784068564,0.15491410384338,0.221373178846665,0.15491410384338,0.0106931888880841,0,7.63292720221671,0.001873014584,3869.02962553477,1e-04,"1_946_1",1,946,1,946,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"502","holiday",0.629410721783165,4.84749082341252,0.000517009016342835,1.61583027447084,0.0102395950307197,4.84749082341252,0.000517009016342835,1.61583027447084,0.0102395950307197,TRUE,0.53981920676,0.885653503956774,0.695420254941535,0.280020561797695,0.079271784068564,0.15491410384338,0.221373178846665,0.15491410384338,0.0106931888880841,0,7.63292720221671,0.001873014584,3869.02962553477,1e-04,"1_946_1",1,946,1,946,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"503","facebook_s",126.502004929071,3641.37596787611,0.388370865643175,60.6895994646019,0.384592943276555,3641.37596787611,0.388370865643175,60.6895994646019,0.384592943276555,TRUE,0.53981920676,0.885653503956774,0.695420254941535,0.280020561797695,0.079271784068564,0.15491410384338,0.221373178846665,0.15491410384338,0.0106931888880841,0,7.63292720221671,0.001873014584,3869.02962553477,1e-04,"1_946_1",1,946,1,946,8,104450,1740.83333333333,2025.29247919326,284.459145859928,61.0902115475992,0.630927212322561,0.623365985947288,0.0350925102236089,0.0348623836081964,28.6842119356662,5,FALSE,41.3135704015498,7.17593037064611,0,94.8563981467744,0.0246777235346926
"504","googlesearch_s",91.1811182174358,2200.09766072195,0.234651362707949,36.6682943453658,0.23236876452679,2200.09766072195,0.234651362707949,36.6682943453658,0.23236876452679,TRUE,0.53981920676,0.885653503956774,0.695420254941535,0.280020561797695,0.079271784068564,0.15491410384338,0.221373178846665,0.15491410384338,0.0106931888880841,0,7.63292720221671,0.001873014584,3869.02962553477,1e-04,"1_946_1",1,946,1,946,8,61100,1018.33333333333,1133.93368015462,115.600346821289,36.9124998999147,0.369072787677439,0.376634014052712,0.0362479540752026,0.0360081450199991,27.7714944617279,5,FALSE,41.1573485874032,7.00315165510375,0,93.4008399759721,0.00774556256646735
"505","(Intercept)",33.0894131542709,1985.36478925625,0.2158276053573,33.0894131542709,0.215536487097737,1985.36478925625,0.2158276053573,33.0894131542709,0.215536487097737,TRUE,0.53641341575,0.778229511070964,0.129600877832874,-1.10032763005882,0.110397459382395,0.261878395745882,0.378101567141422,0.261878395745882,0.00310436375322848,0,27.4065592652156,0.006984272842,3869.02962553477,1e-04,"1_947_1",1,947,1,947,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"506","trend",-0.2970730113539,1515.84539963082,0.164786483806212,25.2640899938469,0.16456421217286,1515.84539963082,0.164786483806212,25.2640899938469,0.16456421217286,TRUE,0.53641341575,0.778229511070964,0.129600877832874,-1.10032763005882,0.110397459382395,0.261878395745882,0.378101567141422,0.261878395745882,0.00310436375322848,0,27.4065592652156,0.006984272842,3869.02962553477,1e-04,"1_947_1",1,947,1,947,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"507","season",0.112538988309102,1649.82895434092,0.17935174149932,27.4971492390153,0.179109823572517,1649.82895434092,0.17935174149932,27.4971492390153,0.179109823572517,TRUE,0.53641341575,0.778229511070964,0.129600877832874,-1.10032763005882,0.110397459382395,0.261878395745882,0.378101567141422,0.261878395745882,0.00310436375322848,0,27.4065592652156,0.006984272842,3869.02962553477,1e-04,"1_947_1",1,947,1,947,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"508","holiday",0.0849073935262683,0.653925643008438,7.10877952384334e-05,0.217975214336146,0.00141983817462551,0.653925643008438,7.10877952384334e-05,0.217975214336146,0.00141983817462551,TRUE,0.53641341575,0.778229511070964,0.129600877832874,-1.10032763005882,0.110397459382395,0.261878395745882,0.378101567141422,0.261878395745882,0.00310436375322848,0,27.4065592652156,0.006984272842,3869.02962553477,1e-04,"1_947_1",1,947,1,947,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"509","facebook_s",97.3664511273003,2562.34255223681,0.278550450852689,42.7057092039468,0.278174729117193,2562.34255223681,0.278550450852689,42.7057092039468,0.278174729117193,TRUE,0.53641341575,0.778229511070964,0.129600877832874,-1.10032763005882,0.110397459382395,0.261878395745882,0.378101567141422,0.261878395745882,0.00310436375322848,0,27.4065592652156,0.006984272842,3869.02962553477,1e-04,"1_947_1",1,947,1,947,4,104450,1740.83333333333,1884.69182960336,143.858496270022,42.9314041297778,0.630927212322561,0.633122328983739,0.0246614097442476,0.0245317621085381,40.7634802414766,3,FALSE,38.2648901862668,6.94305082288337,0,93.2752201754429,0.0134117828443102
"510","googlesearch_s",59.8011718542537,1484.80984617848,0.161412630689241,24.7468307696413,0.161194909865067,1484.80984617848,0.161412630689241,24.7468307696413,0.161194909865067,TRUE,0.53641341575,0.778229511070964,0.129600877832874,-1.10032763005882,0.110397459382395,0.261878395745882,0.378101567141422,0.261878395745882,0.00310436375322848,0,27.4065592652156,0.006984272842,3869.02962553477,1e-04,"1_947_1",1,947,1,947,4,61100,1018.33333333333,1128.17487952432,109.841546190991,24.9265683933922,0.369072787677439,0.366877671016261,0.0244778085696159,0.0243013068114317,41.1500503968612,3,FALSE,38.2174667920756,6.94707754868085,0,93.2516413397242,0.00321512346864468
"511","(Intercept)",2.50783672860283,150.47020371617,0.0159339685037179,2.50783672860283,0.0158374618362556,150.47020371617,0.0159339685037179,2.50783672860283,0.0158374618362556,TRUE,0.55342591148,0.914819580916047,0.832816679885559,0.598005437566134,0.0677010633801458,0.113522948252006,0.171519462585046,0.113522948252006,0.0186192008251532,0,8.18806263921606,0.00201651076,3869.02962553477,1e-04,"1_950_1",1,950,1,950,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"512","trend",-0.318116403684753,1623.2214595158,0.171890241201982,27.0536909919301,0.170849160046097,1623.2214595158,0.171890241201982,27.0536909919301,0.170849160046097,TRUE,0.55342591148,0.914819580916047,0.832816679885559,0.598005437566134,0.0677010633801458,0.113522948252006,0.171519462585046,0.113522948252006,0.0186192008251532,0,8.18806263921606,0.00201651076,3869.02962553477,1e-04,"1_950_1",1,950,1,950,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"513","season",0.12414884884824,1820.03027177875,0.192731213955414,30.3338378629792,0.191563906064071,1820.03027177875,0.192731213955414,30.3338378629792,0.191563906064071,TRUE,0.55342591148,0.914819580916047,0.832816679885559,0.598005437566134,0.0677010633801458,0.113522948252006,0.171519462585046,0.113522948252006,0.0186192008251532,0,8.18806263921606,0.00201651076,3869.02962553477,1e-04,"1_950_1",1,950,1,950,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"514","holiday",0.393243753067371,3.02861933930495,0.00032071416114558,1.00953977976832,0.00637543407507639,3.02861933930495,0.00032071416114558,1.00953977976832,0.00637543407507639,TRUE,0.55342591148,0.914819580916047,0.832816679885559,0.598005437566134,0.0677010633801458,0.113522948252006,0.171519462585046,0.113522948252006,0.0186192008251532,0,8.18806263921606,0.00201651076,3869.02962553477,1e-04,"1_950_1",1,950,1,950,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"515","facebook_s",133.218772984515,3765.76019185957,0.398773330584631,62.7626698643261,0.396358095158593,3765.76019185957,0.398773330584631,62.7626698643261,0.396358095158593,TRUE,0.55342591148,0.914819580916047,0.832816679885559,0.598005437566134,0.0677010633801458,0.113522948252006,0.171519462585046,0.113522948252006,0.0186192008251532,0,8.18806263921606,0.00201651076,3869.02962553477,1e-04,"1_950_1",1,950,1,950,8,104450,1740.83333333333,1977.89246083173,237.059127498394,63.1563141490667,0.630927212322561,0.644092975486301,0.0362793570985543,0.0360532330479614,27.7367635426678,2,FALSE,27.4102676338186,0.708594900758709,21.0787409550335,33.7642753023521,0.0203969613103254
"516","googlesearch_s",93.5646079765693,2080.84943622457,0.220350531593109,34.6808239370761,0.219015942819908,2080.84943622457,0.220350531593109,34.6808239370761,0.219015942819908,TRUE,0.55342591148,0.914819580916047,0.832816679885559,0.598005437566134,0.0677010633801458,0.113522948252006,0.171519462585046,0.113522948252006,0.0186192008251532,0,8.18806263921606,0.00201651076,3869.02962553477,1e-04,"1_950_1",1,950,1,950,8,61100,1018.33333333333,1073.5493601561,55.2160268227658,34.8365448366732,0.369072787677439,0.355907024513699,0.0342093729983697,0.0340564555846901,29.3630086523022,2,FALSE,29.1361049641688,0.703795903420564,22.8331670858817,35.4327879648694,0.00075023978312037
"517","(Intercept)",16.2427111782584,974.562670695507,0.103975162617402,16.2427111782584,0.103964848422155,974.562670695507,0.103975162617402,16.2427111782584,0.103964848422155,TRUE,0.55182304004,0.892527175115315,0.707362781075846,0.249315695130445,0.0760457480126219,0.150193787435524,0.234386171820517,0.150193787435524,0.0114648872227221,0,15.8926061825931,0.004008047352,3869.02962553477,1e-04,"1_951_1",1,951,1,951,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"518","trend",-0.344417942161026,1757.42774746088,0.187498291618509,29.2904624576813,0.187479692042038,1757.42774746088,0.187498291618509,29.2904624576813,0.187479692042038,TRUE,0.55182304004,0.892527175115315,0.707362781075846,0.249315695130445,0.0760457480126219,0.150193787435524,0.234386171820517,0.150193787435524,0.0114648872227221,0,15.8926061825931,0.004008047352,3869.02962553477,1e-04,"1_951_1",1,951,1,951,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"519","season",0.130769473053609,1917.089057129,0.204532404596182,31.9514842854833,0.204512115258785,1917.089057129,0.204532404596182,31.9514842854833,0.204512115258785,TRUE,0.55182304004,0.892527175115315,0.707362781075846,0.249315695130445,0.0760457480126219,0.150193787435524,0.234386171820517,0.150193787435524,0.0114648872227221,0,15.8926061825931,0.004008047352,3869.02962553477,1e-04,"1_951_1",1,951,1,951,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"520","holiday",0.00635466305407619,0.0489412871030264,5.22149928193999e-06,0.0163137623676755,0.000104419626325726,0.0489412871030264,5.22149928193999e-06,0.0163137623676755,0.000104419626325726,TRUE,0.55182304004,0.892527175115315,0.707362781075846,0.249315695130445,0.0760457480126219,0.150193787435524,0.234386171820517,0.150193787435524,0.0114648872227221,0,15.8926061825931,0.004008047352,3869.02962553477,1e-04,"1_951_1",1,951,1,951,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"521","facebook_s",115.158943201616,3018.73641750716,0.322066111649218,50.3122736251194,0.322034163127339,3018.73641750716,0.322066111649218,50.3122736251194,0.322034163127339,TRUE,0.55182304004,0.892527175115315,0.707362781075846,0.249315695130445,0.0760457480126219,0.150193787435524,0.234386171820517,0.150193787435524,0.0114648872227221,0,15.8926061825931,0.004008047352,3869.02962553477,1e-04,"1_951_1",1,951,1,951,8,104450,1740.83333333333,1770.82739166501,29.9940583316764,50.6022002028904,0.630927212322561,0.639034111823287,0.0290678028929959,0.0289012581858034,34.6005697596657,8,FALSE,30.4041737545007,1.32038775815776,21.5303304549254,39.1922791026637,0.000333610286206534
"522","googlesearch_s",64.2756966888156,1705.16855353441,0.181922808019408,28.4194758922402,0.181904761523356,1705.16855353441,0.181922808019408,28.4194758922402,0.181904761523356,TRUE,0.55182304004,0.892527175115315,0.707362781075846,0.249315695130445,0.0760457480126219,0.150193787435524,0.234386171820517,0.150193787435524,0.0114648872227221,0,15.8926061825931,0.004008047352,3869.02962553477,1e-04,"1_951_1",1,951,1,951,8,61100,1018.33333333333,1112.75012533639,94.4167920030547,28.6844371819463,0.369072787677439,0.360965888176713,0.0281680234192599,0.0279078323000722,35.832234809488,8,FALSE,33.4809018093278,1.6414035180411,22.4807672142776,44.4367301249811,0.00137073647239386
"523","(Intercept)",14.2624145808981,855.744874853888,0.090065084945226,14.2624145808981,0.089801443902624,855.744874853888,0.090065084945226,14.2624145808981,0.089801443902624,TRUE,0.54679107527,0.981743874023619,0.963203397057158,0.885971722643361,0.0313422316346382,0.0532587601393899,0.0913502204272859,0.0532587601393899,0.0287096768604998,0,2.8367776511361,0.0006332646523,3869.02962553477,1e-04,"1_952_1",1,952,1,952,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"524","trend",-0.33874624794068,1728.48734808619,0.181919126139916,28.8081224681031,0.181386607371805,1728.48734808619,0.181919126139916,28.8081224681031,0.181386607371805,TRUE,0.54679107527,0.981743874023619,0.963203397057158,0.885971722643361,0.0313422316346382,0.0532587601393899,0.0913502204272859,0.0532587601393899,0.0287096768604998,0,2.8367776511361,0.0006332646523,3869.02962553477,1e-04,"1_952_1",1,952,1,952,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"525","season",0.135911030812504,1992.46463130551,0.209702098770418,33.2077438550919,0.209088252905627,1992.46463130551,0.209702098770418,33.2077438550919,0.209088252905627,TRUE,0.54679107527,0.981743874023619,0.963203397057158,0.885971722643361,0.0313422316346382,0.0532587601393899,0.0913502204272859,0.0532587601393899,0.0287096768604998,0,2.8367776511361,0.0006332646523,3869.02962553477,1e-04,"1_952_1",1,952,1,952,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"526","holiday",0.190625539020972,1.46812807461289,0.000154516940312448,0.489376024870964,0.00308129267982417,1.46812807461289,0.000154516940312448,0.489376024870964,0.00308129267982417,TRUE,0.54679107527,0.981743874023619,0.963203397057158,0.885971722643361,0.0313422316346382,0.0532587601393899,0.0913502204272859,0.0532587601393899,0.0287096768604998,0,2.8367776511361,0.0006332646523,3869.02962553477,1e-04,"1_952_1",1,952,1,952,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"527","facebook_s",140.201946328776,3206.15203742198,0.337439772159925,53.4358672903663,0.336452008995079,3206.15203742198,0.337439772159925,53.4358672903663,0.336452008995079,TRUE,0.54679107527,0.981743874023619,0.963203397057158,0.885971722643361,0.0313422316346382,0.0532587601393899,0.0913502204272859,0.0532587601393899,0.0287096768604998,0,2.8367776511361,0.0006332646523,3869.02962553477,1e-04,"1_952_1",1,952,1,952,1,104450,1740.83333333333,1754.03546697574,13.2021336424069,53.605698724085,0.630927212322561,0.651228019516295,0.0307931251646252,0.0306955676153373,32.5779934266582,8,FALSE,30.4041737545007,1.32038775815776,21.5303304549254,39.1922791026637,8.05040018057125e-07
"528","googlesearch_s",67.6856154659067,1717.08827371109,0.180719401044203,28.6181378951849,0.18019039414504,1717.08827371109,0.180719401044203,28.6181378951849,0.18019039414504,TRUE,0.54679107527,0.981743874023619,0.963203397057158,0.885971722643361,0.0313422316346382,0.0532587601393899,0.0913502204272859,0.0532587601393899,0.0287096768604998,0,2.8367776511361,0.0006332646523,3869.02962553477,1e-04,"1_952_1",1,952,1,952,1,61100,1018.33333333333,1105.11243278674,86.779099453408,28.8434589432646,0.369072787677439,0.348771980483705,0.028324182268345,0.0281029177366791,35.5834938339812,8,FALSE,33.4809018093278,1.6414035180411,22.4807672142776,44.4367301249811,0.00104502942638664
"529","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.56005262036,0.936614875962405,0.685813080655907,0.213924471172306,0.0570279251615593,0.143347651474349,0.243193515705574,0.143347651474349,0.000204921534253924,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_966_1",1,966,1,966,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"530","trend",-0.00464381533532907,23.695542320429,0.00253838478709049,0.394925705340483,0.00252543474941561,23.695542320429,0.00253838478709049,0.394925705340483,0.00252543474941561,TRUE,0.56005262036,0.936614875962405,0.685813080655907,0.213924471172306,0.0570279251615593,0.143347651474349,0.243193515705574,0.143347651474349,0.000204921534253924,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_966_1",1,966,1,966,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"531","season",0.0617458942469746,905.198861931583,0.0969694210559497,15.0866476988597,0.0964747136883466,905.198861931583,0.0969694210559497,15.0866476988597,0.0964747136883466,TRUE,0.56005262036,0.936614875962405,0.685813080655907,0.213924471172306,0.0570279251615593,0.143347651474349,0.243193515705574,0.143347651474349,0.000204921534253924,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_966_1",1,966,1,966,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"532","holiday",0.327120390962,2.51936142563154,0.000269886573159045,0.83978714187718,0.00537019394161894,2.51936142563154,0.000269886573159045,0.83978714187718,0.00537019394161894,TRUE,0.56005262036,0.936614875962405,0.685813080655907,0.213924471172306,0.0570279251615593,0.143347651474349,0.243193515705574,0.143347651474349,0.000204921534253924,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_966_1",1,966,1,966,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"533","facebook_s",201.006363802566,5303.19939929948,0.568105194472946,88.3866566549914,0.565206901153063,5303.19939929948,0.568105194472946,88.3866566549914,0.565206901153063,TRUE,0.56005262036,0.936614875962405,0.685813080655907,0.213924471172306,0.0570279251615593,0.143347651474349,0.243193515705574,0.143347651474349,0.000204921534253924,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_966_1",1,966,1,966,2,104450,1740.83333333333,1924.00082968328,183.167496349943,88.8367473273388,0.630927212322561,0.631072113729043,0.0510311617007212,0.0507726127266585,19.6956576842645,3,FALSE,38.2648901862668,6.94305082288337,0,93.2752201754429,0.0252653913417346
